Year,University,School,Degree,Properties
[2018],['National University of Singapore'],['School of Computing'],['Bachelor of Science (Business Analytics)'],"{'Employment Rate (Overall)': 93.5, 'Employment Rate (Full-Time Permanent)': 93.5, 'Basic Monthly Salary': {'Mean': 4432.0, 'Median': 4400.0}, 'Gross Monthly Salary': {'Mean': 4499.0, 'Median': 4500.0, '25th Percentile': 4000.0, '75th Percentile': 5000.0}}"
[2018],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Arts (Architecture) # **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Arts (Industrial Design)'],"{'Employment Rate (Overall)': 87.0, 'Employment Rate (Full-Time Permanent)': 69.6, 'Basic Monthly Salary': {'Mean': 3309.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3371.0, 'Median': 3250.0, '25th Percentile': 3000.0, '75th Percentile': 3800.0}}"
[2018],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Science (Project and Facilities Management)'],"{'Employment Rate (Overall)': 89.0, 'Employment Rate (Full-Time Permanent)': 84.6, 'Basic Monthly Salary': {'Mean': 3189.0, 'Median': 3040.0}, 'Gross Monthly Salary': {'Mean': 3237.0, 'Median': 3060.0, '25th Percentile': 3000.0, '75th Percentile': 3300.0}}"
[2018],['National University of Singapore'],['School of Design & Environment'],['Bachelor of Science (Real Estate)'],"{'Employment Rate (Overall)': 91.7, 'Employment Rate (Full-Time Permanent)': 85.1, 'Basic Monthly Salary': {'Mean': 3295.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3372.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2018],['National University of Singapore'],['YLL School of Medicine'],['Bachelor of Medicine and Bachelor of Surgery # **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['YLL School of Medicine'],['Bachelor of Science (Nursing)'],"{'Employment Rate (Overall)': 94.6, 'Employment Rate (Full-Time Permanent)': 94.6, 'Basic Monthly Salary': {'Mean': 3230.0, 'Median': 3250.0}, 'Gross Monthly Salary': {'Mean': 3469.0, 'Median': 3450.0, '25th Percentile': 3300.0, '75th Percentile': 3500.0}}"
[2018],['National University of Singapore'],['YLL School of Medicine'],['Bachelor of Science (Nursing) (Hons)'],"{'Employment Rate (Overall)': 98.0, 'Employment Rate (Full-Time Permanent)': 98.0, 'Basic Monthly Salary': {'Mean': 3306.0, 'Median': 3350.0}, 'Gross Monthly Salary': {'Mean': 3546.0, 'Median': 3550.0, '25th Percentile': 3400.0, '75th Percentile': 3750.0}}"
[2018],['National University of Singapore'],['Yong Siew Toh Conservatory of Music'],['Bachelor of Music'],"{'Employment Rate (Overall)': 81.0, 'Employment Rate (Full-Time Permanent)': 23.8, 'Basic Monthly Salary': {'Mean': 2000.0, 'Median': 1750.0}, 'Gross Monthly Salary': {'Mean': 2100.0, 'Median': 1800.0, '25th Percentile': 1500.0, '75th Percentile': 2700.0}}"
[2018],['National University of Singapore'],['Yale-NUS College'],['Bachelor of Arts with Honours'],"{'Employment Rate (Overall)': 90.5, 'Employment Rate (Full-Time Permanent)': 81.1, 'Basic Monthly Salary': {'Mean': 4283.0, 'Median': 3600.0}, 'Gross Monthly Salary': {'Mean': 4381.0, 'Median': 3630.0, '25th Percentile': 3275.0, '75th Percentile': 4642.0}}"
[2018],['National University of Singapore'],['Yale-NUS College'],['Bachelor of Science with Honours ^'],"{'Employment Rate (Overall)': 89.5, 'Employment Rate (Full-Time Permanent)': 78.9, 'Basic Monthly Salary': {'Mean': 5017.0, 'Median': 4800.0}, 'Gross Monthly Salary': {'Mean': 5136.0, 'Median': 4800.0, '25th Percentile': 3600.0, '75th Percentile': 6435.0}}"
[2018],['National University of Singapore'],['Multidisciplinary Programmes'],['Bachelor of Engineering (Computer Engineering)'],"{'Employment Rate (Overall)': 88.6, 'Employment Rate (Full-Time Permanent)': 84.3, 'Basic Monthly Salary': {'Mean': 4105.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 4188.0, 'Median': 3975.0, '25th Percentile': 3500.0, '75th Percentile': 4900.0}}"
[2018],['National University of Singapore'],['Multidisciplinary Programmes'],['Bachelor of Environmental Studies'],"{'Employment Rate (Overall)': 84.2, 'Employment Rate (Full-Time Permanent)': 55.3, 'Basic Monthly Salary': {'Mean': 3371.0, 'Median': 3414.0}, 'Gross Monthly Salary': {'Mean': 3385.0, 'Median': 3414.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2018],['Singapore Institute of Technology'],['DigiPen Institute of Technology'],['Bachelor of Arts in Game Design ^'],"{'Employment Rate (Overall)': 86.7, 'Employment Rate (Full-Time Permanent)': 86.7, 'Basic Monthly Salary': {'Mean': 3277.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3324.0, 'Median': 3300.0, '25th Percentile': 3196.0, '75th Percentile': 3500.0}}"
[2018],['Singapore Institute of Technology'],['DigiPen Institute of Technology'],['Bachelor of Fine Arts in Digital Art and Animation'],"{'Employment Rate (Overall)': 91.2, 'Employment Rate (Full-Time Permanent)': 52.9, 'Basic Monthly Salary': {'Mean': 2854.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 2861.0, 'Median': 2800.0, '25th Percentile': 2600.0, '75th Percentile': 3000.0}}"
[2018],['Singapore Institute of Technology'],['DigiPen Institute of Technology'],['Bachelor of Science in Computer Science and Game Design ^'],"{'Employment Rate (Overall)': 94.7, 'Employment Rate (Full-Time Permanent)': 89.5, 'Basic Monthly Salary': {'Mean': 3570.0, 'Median': 3600.0}, 'Gross Monthly Salary': {'Mean': 3576.0, 'Median': 3600.0, '25th Percentile': 3300.0, '75th Percentile': 4000.0}}"
[2018],['Singapore Institute of Technology'],['DigiPen Institute of Technology'],['Bachelor of Science in Computer Science in Real-Time Interactive Simulation'],"{'Employment Rate (Overall)': 96.8, 'Employment Rate (Full-Time Permanent)': 96.8, 'Basic Monthly Salary': {'Mean': 4031.0, 'Median': 4000.0}, 'Gross Monthly Salary': {'Mean': 4088.0, 'Median': 4016.0, '25th Percentile': 3830.0, '75th Percentile': 4200.0}}"
[2018],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Chemical Engineering'],"{'Employment Rate (Overall)': 84.6, 'Employment Rate (Full-Time Permanent)': 76.9, 'Basic Monthly Salary': {'Mean': 3193.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3451.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2018],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Electrical Power Engineering'],"{'Employment Rate (Overall)': 94.5, 'Employment Rate (Full-Time Permanent)': 81.8, 'Basic Monthly Salary': {'Mean': 3382.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3438.0, 'Median': 3343.0, '25th Percentile': 3050.0, '75th Percentile': 3500.0}}"
[2018],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Marine Engineering'],"{'Employment Rate (Overall)': 97.1, 'Employment Rate (Full-Time Permanent)': 94.3, 'Basic Monthly Salary': {'Mean': 3374.0, 'Median': 3250.0}, 'Gross Monthly Salary': {'Mean': 3439.0, 'Median': 3250.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2018],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Mechanical Design and Manufacturing Engineering'],"{'Employment Rate (Overall)': 93.5, 'Employment Rate (Full-Time Permanent)': 82.3, 'Basic Monthly Salary': {'Mean': 3343.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3484.0, 'Median': 3253.0, '25th Percentile': 3100.0, '75th Percentile': 3600.0}}"
[2018],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Naval Architecture ^'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3368.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3479.0, 'Median': 3400.0, '25th Percentile': 3300.0, '75th Percentile': 3800.0}}"
[2018],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Offshore Engineering ^'],"{'Employment Rate (Overall)': 92.3, 'Employment Rate (Full-Time Permanent)': 84.6, 'Basic Monthly Salary': {'Mean': 3245.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3545.0, 'Median': 3510.0, '25th Percentile': 3100.0, '75th Percentile': 3850.0}}"
[2018],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Science with Honours in Food and Human Nutrition'],"{'Employment Rate (Overall)': 90.4, 'Employment Rate (Full-Time Permanent)': 69.2, 'Basic Monthly Salary': {'Mean': 2837.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 2895.0, 'Median': 2900.0, '25th Percentile': 2625.0, '75th Percentile': 3200.0}}"
[2018],['Singapore Institute of Technology'],['Singapore Institute of Technology (SIT)'],['Bachelor of Accountancy with Honours'],"{'Employment Rate (Overall)': 96.3, 'Employment Rate (Full-Time Permanent)': 91.5, 'Basic Monthly Salary': {'Mean': 3188.0, 'Median': 3050.0}, 'Gross Monthly Salary': {'Mean': 3216.0, 'Median': 3075.0, '25th Percentile': 3000.0, '75th Percentile': 3250.0}}"
[2018],['Singapore Institute of Technology'],['Singapore Institute of Technology (SIT)'],['Bachelor of Engineering with Honours in Information & Communications Technology (Information Security) ^'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 4111.0, 'Median': 4000.0}, 'Gross Monthly Salary': {'Mean': 4116.0, 'Median': 4045.0, '25th Percentile': 4000.0, '75th Percentile': 4400.0}}"
[2018],['Singapore Institute of Technology'],['Singapore Institute of Technology (SIT)'],['Bachelor of Engineering with Honours in Information & Communications Technology (Software Engineering)'],"{'Employment Rate (Overall)': 95.7, 'Employment Rate (Full-Time Permanent)': 95.7, 'Basic Monthly Salary': {'Mean': 3838.0, 'Median': 4000.0}, 'Gross Monthly Salary': {'Mean': 3914.0, 'Median': 4000.0, '25th Percentile': 3600.0, '75th Percentile': 4300.0}}"
[2018],['Singapore Institute of Technology'],['Singapore Institute of Technology (SIT)'],['Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Land)'],"{'Employment Rate (Overall)': 98.3, 'Employment Rate (Full-Time Permanent)': 96.6, 'Basic Monthly Salary': {'Mean': 3618.0, 'Median': 3456.0}, 'Gross Monthly Salary': {'Mean': 3688.0, 'Median': 3550.0, '25th Percentile': 3400.0, '75th Percentile': 3800.0}}"
[2018],['Singapore Institute of Technology'],['Singapore Institute of Technology (SIT)'],['Bachelor of Hospitality Business with Honours'],"{'Employment Rate (Overall)': 92.1, 'Employment Rate (Full-Time Permanent)': 81.6, 'Basic Monthly Salary': {'Mean': 2898.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 2991.0, 'Median': 2825.0, '25th Percentile': 2600.0, '75th Percentile': 3175.0}}"
[2018],['Singapore Institute of Technology'],['SIT-University of Glasgow'],['Bachelor of Science with Honours in Nursing'],"{'Employment Rate (Overall)': 95.3, 'Employment Rate (Full-Time Permanent)': 90.7, 'Basic Monthly Salary': {'Mean': 3260.0, 'Median': 3350.0}, 'Gross Monthly Salary': {'Mean': 3536.0, 'Median': 3500.0, '25th Percentile': 3350.0, '75th Percentile': 3800.0}}"
[2018],['Singapore Institute of Technology'],['SIT-Trinity College Dublin / Trinity College Dublin'],['Bachelor in Science (Diagnostic Radiography) ^'],"{'Employment Rate (Overall)': 95.8, 'Employment Rate (Full-Time Permanent)': 87.5, 'Basic Monthly Salary': {'Mean': 3476.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3571.0, 'Median': 3350.0, '25th Percentile': 3300.0, '75th Percentile': 3800.0}}"
[2018],['Singapore Institute of Technology'],['SIT-Trinity College Dublin / Trinity College Dublin'],['Bachelor in Science (Occupational Therapy)'],"{'Employment Rate (Overall)': 96.6, 'Employment Rate (Full-Time Permanent)': 96.6, 'Basic Monthly Salary': {'Mean': 3409.0, 'Median': 3450.0}, 'Gross Monthly Salary': {'Mean': 3431.0, 'Median': 3460.0, '25th Percentile': 3300.0, '75th Percentile': 3610.0}}"
[2018],['Singapore Institute of Technology'],['SIT-Trinity College Dublin / Trinity College Dublin'],['Bachelor in Science (Physiotherapy)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3258.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3276.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2018],['Singapore Institute of Technology'],['SIT-Trinity College Dublin / Trinity College Dublin'],['Bachelor in Science (Radiation Therapy) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['Singapore Institute of Technology'],['Technische Universität München'],['Bachelor of Science in Chemical Engineering'],"{'Employment Rate (Overall)': 83.7, 'Employment Rate (Full-Time Permanent)': 75.5, 'Basic Monthly Salary': {'Mean': 3048.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3298.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3550.0}}"
[2018],['Singapore Institute of Technology'],['Technische Universität München'],['Bachelor of Science in Electrical Engineering & Information Technology'],"{'Employment Rate (Overall)': 83.3, 'Employment Rate (Full-Time Permanent)': 69.4, 'Basic Monthly Salary': {'Mean': 3506.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3609.0, 'Median': 3500.0, '25th Percentile': 3300.0, '75th Percentile': 4000.0}}"
[2018],['Singapore Institute of Technology'],['The Culinary Institute of America'],['Bachelor of Business Administration in Food Business Management'],"{'Employment Rate (Overall)': 86.5, 'Employment Rate (Full-Time Permanent)': 64.9, 'Basic Monthly Salary': {'Mean': 2643.0, 'Median': 2530.0}, 'Gross Monthly Salary': {'Mean': 2929.0, 'Median': 2663.0, '25th Percentile': 2415.0, '75th Percentile': 3300.0}}"
[2018],['Singapore Institute of Technology'],['The Glasgow School of Art'],['Bachelor of Arts with Honours in Communication Design'],"{'Employment Rate (Overall)': 84.9, 'Employment Rate (Full-Time Permanent)': 54.7, 'Basic Monthly Salary': {'Mean': 2818.0, 'Median': 2850.0}, 'Gross Monthly Salary': {'Mean': 3055.0, 'Median': 2950.0, '25th Percentile': 2550.0, '75th Percentile': 3000.0}}"
[2018],['Singapore Institute of Technology'],['The Glasgow School of Art'],['Bachelor of Arts with Honours in Interior Design'],"{'Employment Rate (Overall)': 92.3, 'Employment Rate (Full-Time Permanent)': 76.9, 'Basic Monthly Salary': {'Mean': 2710.0, 'Median': 2700.0}, 'Gross Monthly Salary': {'Mean': 2796.0, 'Median': 2775.0, '25th Percentile': 2500.0, '75th Percentile': 3000.0}}"
[2018],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Aeronautical Engineering'],"{'Employment Rate (Overall)': 78.0, 'Employment Rate (Full-Time Permanent)': 70.7, 'Basic Monthly Salary': {'Mean': 3440.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3454.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2018],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Aerospace Systems'],"{'Employment Rate (Overall)': 82.4, 'Employment Rate (Full-Time Permanent)': 61.8, 'Basic Monthly Salary': {'Mean': 3412.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3451.0, 'Median': 3380.0, '25th Percentile': 3025.0, '75th Percentile': 3875.0}}"
[2018],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Mechanical Design Engineering'],"{'Employment Rate (Overall)': 94.3, 'Employment Rate (Full-Time Permanent)': 90.6, 'Basic Monthly Salary': {'Mean': 3587.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3718.0, 'Median': 3500.0, '25th Percentile': 3100.0, '75th Percentile': 4000.0}}"
[2018],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Mechatronics'],"{'Employment Rate (Overall)': 93.7, 'Employment Rate (Full-Time Permanent)': 87.3, 'Basic Monthly Salary': {'Mean': 3633.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3812.0, 'Median': 3600.0, '25th Percentile': 3275.0, '75th Percentile': 4298.0}}"
[2018],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Science with Honours in Computing Science'],"{'Employment Rate (Overall)': 94.7, 'Employment Rate (Full-Time Permanent)': 89.3, 'Basic Monthly Salary': {'Mean': 3926.0, 'Median': 3929.0}, 'Gross Monthly Salary': {'Mean': 3996.0, 'Median': 4000.0, '25th Percentile': 3500.0, '75th Percentile': 4225.0}}"
