Year,University,School,Degree,Properties
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Computer Science),"{'Employment Rate (Overall)': 92.4, 'Employment Rate (Full-Time Permanent)': 86.7, 'Basic Monthly Salary': [4078.0, 3750.0], 'Gross Monthly Salary': [4160.0, 3850.0, 3500.0, 4500.0]}"
2017,Nanyang Technological University,College of Engineering,Double Degree in Bachelor of Business (Hons) and Bachelor of Engineering (Hons) (Computer Engineering) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Electrical & Electronic Engineering),"{'Employment Rate (Overall)': 89.3, 'Employment Rate (Full-Time Permanent)': 85.0, 'Basic Monthly Salary': [3532.0, 3500.0], 'Gross Monthly Salary': [3657.0, 3600.0, 3200.0, 4000.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Environmental Engineering),"{'Employment Rate (Overall)': 71.8, 'Employment Rate (Full-Time Permanent)': 64.1, 'Basic Monthly Salary': [3538.0, 3475.0], 'Gross Monthly Salary': [3588.0, 3635.0, 3200.0, 3950.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Information Engineering & Media),"{'Employment Rate (Overall)': 86.9, 'Employment Rate (Full-Time Permanent)': 78.7, 'Basic Monthly Salary': [3685.0, 3677.0], 'Gross Monthly Salary': [3790.0, 3700.0, 3350.0, 4200.0]}"
2017,Nanyang Technological University,College of Engineering,Double Degree in Bachelor of Engineering (Hons) (Information Engineering & Media) and Bachelor of Arts (Hons) in Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Science (Hons) (Maritime Studies),"{'Employment Rate (Overall)': 92.2, 'Employment Rate (Full-Time Permanent)': 92.2, 'Basic Monthly Salary': [3279.0, 3200.0], 'Gross Monthly Salary': [3333.0, 3320.0, 3000.0, 3500.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Materials Engineering),"{'Employment Rate (Overall)': 84.9, 'Employment Rate (Full-Time Permanent)': 75.6, 'Basic Monthly Salary': [3288.0, 3200.0], 'Gross Monthly Salary': [3434.0, 3375.0, 3200.0, 3700.0]}"
2017,Nanyang Technological University,College of Engineering,Double Degree in Bachelor of Engineering (Hons) (Materials Engineering) and Bachelor of Arts (Hons) in Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Engineering (Hons) (Mechanical Engineering),"{'Employment Rate (Overall)': 82.7, 'Employment Rate (Full-Time Permanent)': 74.9, 'Basic Monthly Salary': [3422.0, 3300.0], 'Gross Monthly Salary': [3579.0, 3450.0, 3100.0, 4000.0]}"
2017,Nanyang Technological University,College of Engineering,Double Degree in Bachelor of Engineering (Hons) (Mechanical Engineering) and Bachelor of Arts (Hons) in Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Fine Arts (Hons),"{'Employment Rate (Overall)': 88.5, 'Employment Rate (Full-Time Permanent)': 54.0, 'Basic Monthly Salary': [2862.0, 2800.0], 'Gross Monthly Salary': [2909.0, 2800.0, 2500.0, 3200.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Chinese,"{'Employment Rate (Overall)': 84.6, 'Employment Rate (Full-Time Permanent)': 67.7, 'Basic Monthly Salary': [3119.0, 3300.0], 'Gross Monthly Salary': [3147.0, 3300.0, 2750.0, 3500.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Communication Studies (Hons),"{'Employment Rate (Overall)': 92.6, 'Employment Rate (Full-Time Permanent)': 62.2, 'Basic Monthly Salary': [3134.0, 3000.0], 'Gross Monthly Salary': [3184.0, 3000.0, 2775.0, 3500.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Economics,"{'Employment Rate (Overall)': 84.7, 'Employment Rate (Full-Time Permanent)': 75.5, 'Basic Monthly Salary': [3286.0, 3200.0], 'Gross Monthly Salary': [3379.0, 3240.0, 3000.0, 3720.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in English,"{'Employment Rate (Overall)': 77.8, 'Employment Rate (Full-Time Permanent)': 50.8, 'Basic Monthly Salary': [3042.0, 3000.0], 'Gross Monthly Salary': [3149.0, 3000.0, 2800.0, 3300.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in History,"{'Employment Rate (Overall)': 86.0, 'Employment Rate (Full-Time Permanent)': 68.4, 'Basic Monthly Salary': [3206.0, 3100.0], 'Gross Monthly Salary': [3265.0, 3200.0, 3000.0, 3600.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Linguistics And Multilingual Studies,"{'Employment Rate (Overall)': 80.0, 'Employment Rate (Full-Time Permanent)': 60.0, 'Basic Monthly Salary': [3042.0, 3000.0], 'Gross Monthly Salary': [3117.0, 3100.0, 2600.0, 3500.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Philosophy **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Psychology,"{'Employment Rate (Overall)': 78.9, 'Employment Rate (Full-Time Permanent)': 59.2, 'Basic Monthly Salary': [3107.0, 3107.0], 'Gross Monthly Salary': [3151.0, 3200.0, 2890.0, 3500.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Public Policy And Global Affairs,"{'Employment Rate (Overall)': 74.1, 'Employment Rate (Full-Time Permanent)': 66.7, 'Basic Monthly Salary': [3353.0, 3300.0], 'Gross Monthly Salary': [3479.0, 3395.0, 3160.0, 3750.0]}"
2017,Nanyang Technological University,College of Engineering,Bachelor of Arts (Hons) in Sociology,"{'Employment Rate (Overall)': 77.6, 'Employment Rate (Full-Time Permanent)': 62.1, 'Basic Monthly Salary': [3263.0, 3200.0], 'Gross Monthly Salary': [3309.0, 3228.0, 2970.0, 3500.0]}"
2017,Nanyang Technological University,College of Sciences,Double Degree in Bachelor of Science (Hons) in Biomedical Sciences and Bachelor of Medicine (Chinese Medicine) #,"{'Employment Rate (Overall)': 92.0, 'Employment Rate (Full-Time Permanent)': 80.0, 'Basic Monthly Salary': [2722.0, 2928.0], 'Gross Monthly Salary': [2792.0, 2950.0, 2500.0, 3035.0]}"
2017,Nanyang Technological University,College of Sciences,Bachelor of Science (Hons) in Biological Sciences,"{'Employment Rate (Overall)': 80.4, 'Employment Rate (Full-Time Permanent)': 62.6, 'Basic Monthly Salary': [3177.0, 3100.0], 'Gross Monthly Salary': [3255.0, 3200.0, 3000.0, 3500.0]}"
2017,Nanyang Technological University,College of Sciences,Bachelor of Science (Hons) in Chemistry & Biological Chemistry,"{'Employment Rate (Overall)': 70.1, 'Employment Rate (Full-Time Permanent)': 51.1, 'Basic Monthly Salary': [3035.0, 3000.0], 'Gross Monthly Salary': [3173.0, 3100.0, 2800.0, 3488.0]}"
2017,Nanyang Technological University,College of Sciences,Bachelor of Science (Hons) in Mathematical Sciences,"{'Employment Rate (Overall)': 89.7, 'Employment Rate (Full-Time Permanent)': 79.5, 'Basic Monthly Salary': [3517.0, 3400.0], 'Gross Monthly Salary': [3580.0, 3500.0, 3100.0, 3800.0]}"
2017,Nanyang Technological University,College of Sciences,Bachelor of Science (Hons) in Mathematics & Economics,"{'Employment Rate (Overall)': 89.8, 'Employment Rate (Full-Time Permanent)': 83.1, 'Basic Monthly Salary': [3504.0, 3290.0], 'Gross Monthly Salary': [3625.0, 3400.0, 3013.0, 3775.0]}"
2017,Nanyang Technological University,College of Sciences,Bachelor of Science (Hons) in Physics/Applied Physics,"{'Employment Rate (Overall)': 81.6, 'Employment Rate (Full-Time Permanent)': 61.8, 'Basic Monthly Salary': [3367.0, 3300.0], 'Gross Monthly Salary': [3490.0, 3300.0, 3000.0, 3819.0]}"
2017,Nanyang Technological University,Sports Science and Management,Bachelor of Science (Hons) (Sport Science & Management),"{'Employment Rate (Overall)': 81.1, 'Employment Rate (Full-Time Permanent)': 48.6, 'Basic Monthly Salary': [3372.0, 3285.0], 'Gross Monthly Salary': [3486.0, 3450.0, 2800.0, 4000.0]}"
2017,Nanyang Technological University,National Institute of Education (NIE),Bachelor of Arts (Hons) (Education),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3489.0, 3600.0], 'Gross Monthly Salary': [3589.0, 3600.0, 3500.0, 3800.0]}"
2017,Nanyang Technological University,National Institute of Education (NIE),Bachelor of Science (Hons) (Education),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3610.0, 3603.0], 'Gross Monthly Salary': [3701.0, 3701.0, 3500.0, 3958.0]}"
2017,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,"{'Employment Rate (Overall)': 85.8, 'Employment Rate (Full-Time Permanent)': 61.9, 'Basic Monthly Salary': [3005.0, 3000.0], 'Gross Monthly Salary': [3107.0, 3000.0, 2700.0, 3300.0]}"
2017,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),"{'Employment Rate (Overall)': 88.2, 'Employment Rate (Full-Time Permanent)': 66.7, 'Basic Monthly Salary': [3309.0, 3300.0], 'Gross Monthly Salary': [3391.0, 3360.0, 3000.0, 3600.0]}"
2017,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,"{'Employment Rate (Overall)': 88.3, 'Employment Rate (Full-Time Permanent)': 74.7, 'Basic Monthly Salary': [3365.0, 3300.0], 'Gross Monthly Salary': [3443.0, 3300.0, 3000.0, 3750.0]}"
2017,National University of Singapore,Faculty Of Dentistry,Bachelor of Dental Surgery,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [4124.0, 4050.0], 'Gross Monthly Salary': [4143.0, 4050.0, 4000.0, 4400.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Biomedical Engineering),"{'Employment Rate (Overall)': 90.6, 'Employment Rate (Full-Time Permanent)': 81.3, 'Basic Monthly Salary': [3215.0, 3200.0], 'Gross Monthly Salary': [3367.0, 3300.0, 3000.0, 3700.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Chemical Engineering),"{'Employment Rate (Overall)': 87.8, 'Employment Rate (Full-Time Permanent)': 81.3, 'Basic Monthly Salary': [3550.0, 3500.0], 'Gross Monthly Salary': [3727.0, 3600.0, 3300.0, 4000.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Civil Engineering),"{'Employment Rate (Overall)': 95.5, 'Employment Rate (Full-Time Permanent)': 90.9, 'Basic Monthly Salary': [3361.0, 3300.0], 'Gross Monthly Salary': [3427.0, 3300.0, 3135.0, 3700.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Electrical Engineering),"{'Employment Rate (Overall)': 89.4, 'Employment Rate (Full-Time Permanent)': 86.5, 'Basic Monthly Salary': [3529.0, 3500.0], 'Gross Monthly Salary': [3641.0, 3600.0, 3300.0, 3900.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Engineering Science),"{'Employment Rate (Overall)': 76.5, 'Employment Rate (Full-Time Permanent)': 64.7, 'Basic Monthly Salary': [3783.0, 3600.0], 'Gross Monthly Salary': [3827.0, 3675.0, 3440.0, 4200.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Environmental Engineering),"{'Employment Rate (Overall)': 86.3, 'Employment Rate (Full-Time Permanent)': 71.2, 'Basic Monthly Salary': [3425.0, 3100.0], 'Gross Monthly Salary': [3546.0, 3350.0, 3000.0, 3800.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),"{'Employment Rate (Overall)': 93.3, 'Employment Rate (Full-Time Permanent)': 89.9, 'Basic Monthly Salary': [3905.0, 3725.0], 'Gross Monthly Salary': [4035.0, 3875.0, 3450.0, 4200.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Materials Science And Engineering),"{'Employment Rate (Overall)': 94.0, 'Employment Rate (Full-Time Permanent)': 86.0, 'Basic Monthly Salary': [3269.0, 3200.0], 'Gross Monthly Salary': [3570.0, 3388.0, 3200.0, 3950.0]}"
2017,National University of Singapore,Faculty Of Engineering,Bachelor of Engineering (Mechanical Engineering),"{'Employment Rate (Overall)': 87.3, 'Employment Rate (Full-Time Permanent)': 82.3, 'Basic Monthly Salary': [3537.0, 3400.0], 'Gross Monthly Salary': [3657.0, 3450.0, 3100.0, 4000.0]}"
2017,National University of Singapore,Faculty of Law,Bachelor of Laws #,"{'Employment Rate (Overall)': 95.8, 'Employment Rate (Full-Time Permanent)': 92.3, 'Basic Monthly Salary': [4958.0, 5000.0], 'Gross Monthly Salary': [5121.0, 5000.0, 4500.0, 5600.0]}"
2017,National University of Singapore,Faculty of Science,Bachelor of Applied Science **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2017,National University of Singapore,Faculty of Science,Bachelor of Applied Science (Hons),"{'Employment Rate (Overall)': 82.1, 'Employment Rate (Full-Time Permanent)': 50.0, 'Basic Monthly Salary': [3186.0, 3075.0], 'Gross Monthly Salary': [3187.0, 3085.0, 2800.0, 3200.0]}"
2017,National University of Singapore,Faculty of Science,Bachelor of Science,"{'Employment Rate (Overall)': 76.9, 'Employment Rate (Full-Time Permanent)': 54.5, 'Basic Monthly Salary': [3053.0, 3000.0], 'Gross Monthly Salary': [3214.0, 3082.0, 2800.0, 3400.0]}"
2017,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),"{'Employment Rate (Overall)': 85.9, 'Employment Rate (Full-Time Permanent)': 69.3, 'Basic Monthly Salary': [3340.0, 3200.0], 'Gross Monthly Salary': [3435.0, 3300.0, 3000.0, 3700.0]}"
2017,National University of Singapore,Faculty of Science,Bachelor of Science (Computational Biology) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2017,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) #,"{'Employment Rate (Overall)': 99.1, 'Employment Rate (Full-Time Permanent)': 94.5, 'Basic Monthly Salary': [3473.0, 3500.0], 'Gross Monthly Salary': [3616.0, 3600.0, 3500.0, 3800.0]}"
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration,"{'Employment Rate (Overall)': 94.9, 'Employment Rate (Full-Time Permanent)': 87.3, 'Basic Monthly Salary': [3770.0, 3400.0], 'Gross Monthly Salary': [4031.0, 3500.0, 3000.0, 4333.0]}"
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),"{'Employment Rate (Overall)': 98.2, 'Employment Rate (Full-Time Permanent)': 93.6, 'Basic Monthly Salary': [4272.0, 3725.0], 'Gross Monthly Salary': [4388.0, 3800.0, 3450.0, 4782.0]}"
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),"{'Employment Rate (Overall)': 97.2, 'Employment Rate (Full-Time Permanent)': 94.4, 'Basic Monthly Salary': [3396.0, 3000.0], 'Gross Monthly Salary': [3473.0, 3025.0, 3000.0, 3600.0]}"
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3689.0, 3100.0], 'Gross Monthly Salary': [3744.0, 3125.0, 3000.0, 4023.0]}"
2017,National University of Singapore,School of Computing,Bachelor of Computing (Communications And Media) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
